SNO,AC_LATITUDE,AC_LONGITUDE,AC_COMPID,AC_MANAGEMENTCOMPANY,AC_PROJID,AC_NAME,AC_ADDRESS,AC_CITY,AC_STATE,AC_ZIP,AC_YEARBUIT,AC_QUANTITY,AC_AREAPERUNIT,AC_LEVEL,AC_PROJID,AC_NAME,AC_QUANTITY,AC_AREAPERUNIT,AC_YEARBUILT,MRG_CLASS,AXIOSUBMNEM,FILENAME
29439,34.070041656,-118.355224609,Prime Group Residential,Prime Group Residential,69427,Park La Brea,6200 W 3rd St,Los Angeles,CA,90036,1943,4248,938.549987793,12,69427,Park La Brea,4248,938.55,1943,BC,LAC_SM12,TALEND
29443,33.683300018,-117.878234863,Mesa Management,Mesa Management,69432,Park Mesa Villas,350 Paularino Ave,Costa Mesa,CA,92626,1970,276,694.869995117,2,69432,Park Mesa Villas,276,694.87,1970,BC,ORC_SM3,TALEND
29444,33.841350555,-118.127006531,NULL,Privately Managed,69433,Park Montair Apartments,4550 Montair Ave,Long Beach,CA,90808,1963,216,962.309997559,2,69433,Park Montair Apartments,216,962.31,1963,A,LAC_SM14,TALEND
29445,37.658184052,-122.077705383,Felson Companies,Felson Companies,69434,Park Orchard,605 Orchard Ave,Hayward,CA,94544,1964,150,928.179992676,2,69434,Park Orchard,150,928.18,1964,A,OAK_SM8,TALEND
29447,33.866527557,-118.006568909,JK Residential Services,Anza Management Company,69436,Park Place and Boardwalk,7270 8th St,Buena Park,CA,90621,1959,99,615.760009766,2,69436,Park Place and Boardwalk,99,615.76,1959,BC,ORC_SM4,TALEND
29450,33.573852539,-117.65322876,Western National Group,Western National Group,69439,Park Ridge Villas,27444 Camden,Mission Viejo,CA,92692,1998,250,791.309997559,2,69439,Park Ridge Villas,250,791.31,1998,BC,ORC_SM13,TALEND
29451,34.018348694,-117.679023743,Stratham Group,Stratham Group,69442,Park Villas,5775 Riverside Dr,Chino,CA,91710,1985,120,840,2,69442,Park Villas,120,840.00,1985,BC,LAC_SM35,TALEND
29452,34.014537811,-117.701019287,Stratham Group,NULL,69443,Park West,13151 Yorba Ave,Chino,CA,91710,1987,220,940.450012207,2,69443,Park West,220,940.45,1987,A,LAC_SM35,TALEND
29454,34.186908722,-118.493858337,Carlo Inc,Carlo Inc,69448,Parkview Apartments,16551 Victory Blvd,Van Nuys,CA,91406,1984,178,609.58001709,4,69448,Parkview Apartments,178,609.58,1984,BC,LAC_SM9,TALEND
29460,37.654930115,-122.430503845,Broadway Management Company,Broadway Management Company,69463,Peninsula Pines,842 Antoinette Ln,South San Francisco,CA,94080,1964,210,812.340026855,3,69463,Peninsula Pines,210,812.34,1964,BC,SFR_SM14,TALEND
29463,37.639663696,-122.056060791,NULL,Felson Companies,69469,Pinecrest,820 Hancock St,Hayward,CA,94544,1974,100,952.799987793,2,69469,Pinecrest,100,952.80,1974,A,OAK_SM8,TALEND
29468,47.809791565,-122.320404053,Epic Asset Management,Epic Asset Management,69475,Pinewood Square,6500 208th St SW,Lynnwood,WA,98036,1977,180,716.66998291,2,69475,Pinewood Square,180,716.67,1977,BC,SEA_SM15,TALEND
29469,47.61114502,-122.140907288,Private Owner,Privately Managed,69476,Pinewood Village,14911 NE 1st Pl,Bellevue,WA,98007,1983,108,824.440002441,3,69476,Pinewood Village,108,824.44,1983,BC,SEA_SM9,TALEND
29471,33.957336426,-118.086448669,Goldrich & Kest Inc.,"Goldrich & Kest Industries, LLC",69478,Placita Park,9353 Pioneer Blvd,Santa Fe Springs,CA,90670,1972,134,707.690002441,2,69478,Placita Park,134,707.69,1972,BC,LAC_SM18,TALEND
29473,33.762058258,-118.017196655,Advanced Real Estate Services,Advanced Management Company,69483,Pointe Pacific,13751 Edwards St,Westminster,CA,92683,1962,159,845,2,69483,Pointe Pacific,159,845.00,1962,A,ORC_SM21,TALEND
29476,33.842468262,-117.938529968,A&M Properties,A and M Properties,69487,Portofino Cove,801 N Loara St,Anaheim,CA,92801,1972,261,775.219970703,2,69487,Portofino Cove,261,775.22,1972,BC,ORC_SM1,TALEND
29480,33.883678436,-117.869506836,Western National Group,Western National Group,69500,R.C. Briarwood,3300 Quartz Ln,Fullerton,CA,92831,1974,260,827.719970703,2,69500,R.C. Briarwood,260,827.72,1974,BC,ORC_SM5,TALEND
29484,33.830734253,-117.997200012,Western National Group,Western National Group,69506,Rancho Vista,120 S Grand Ave,Anaheim,CA,92804,1971,117,790.729980469,2,69506,Rancho Vista,117,790.73,1971,A,ORC_SM4,TALEND
29485,34.045070648,-117.288894653,Logan Capital Advisors,Logan Property Management,69507,Reche Ridge,2270 Cahuilla St,Colton,CA,92324,1985,110,883.909973145,3,69507,Reche Ridge,110,883.91,1985,A,LAC_SM36,TALEND
29486,34.048900604,-117.200386047,FDC Management,FDC Management,69508,Red Oak Villas,11 Tennessee St,Redlands,CA,92373,1984,120,762,2,69508,Red Oak Villas,120,762.00,1984,A,LAC_SM36,TALEND
29487,32.792003632,-116.945831299,Progress Management,Progress Management,69509,Redwood Gardens,328 S 1st St,El Cajon,CA,92019,1970,164,877.770019531,2,69509,Redwood Gardens,164,888.65,1970,BC,SDC_SM5,TALEND
29494,37.99716568,-122.131195068,Sequoia Equities,Sequoia Equities,69517,Regency Plaza,600 J St,Martinez,CA,94553,1976,95,695.179992676,2,69517,Regency Plaza,95,695.18,1976,BC,OAK_SM10,TALEND
29495,37.545806885,-122.013496399,JLK Corporation,NULL,69518,Regency Square,4917 Central Ave,Fremont,CA,94536,1987,142,798.760009766,2,69518,Regency Square,142,798.76,1987,A,OAK_SM7,TALEND
29496,33.73223877,-117.832618713,Private Owner,Privately Managed,69520,Regency West,15851 Pasadena Ave,Tustin,CA,92780,1968,120,1096.689941406,2,69520,Regency West,120,1096.69,1968,BC,ORC_SM7,TALEND
29501,47.315956116,-122.337387085,Weidner Apartment Homes,Weidner Apartment Homes,69532,The Ridge and the Shores,31912 3rd Ln Sw,Federal Way,WA,98023,1982,335,894.039978027,3,69532,The Ridge and the Shores,335,894.04,1982,A,SEA_SM11,TALEND
29507,33.128265381,-117.061248779,S Lew and Associates,NULL,69538,Ridgeview,1333 E Grand Ave,Escondido,CA,92027,1970,183,876.010009766,3,69538,Ridgeview,183,876.01,1970,BC,SDC_SM7,TALEND
29515,32.778202057,-117.132469177,Atlantic Pacific Companies,Atlantic Pacific Companies,69550,River Run Village,2265 River Run Dr,San Diego,CA,92108,1986,192,807,3,69550,River Run Village,192,807.00,1986,BC,SDC_SM12,TALEND
29516,34.187137604,-118.550628662,Berglas & Garfield,NULL,69552,Riverbridge Communities,19143 Victory Boulevard,Reseda,CA,91335,1964,130,1030.770019531,2,69552,Riverbridge Communities,130,1030.77,1964,A,LAC_SM9,TALEND
29521,47.380905151,-122.26007843,"The Randall Group, Inc.",CTL Management,69559,Riverwood,24620 Russell Rd,Kent,WA,98032,1985,338,973.159973145,2,69559,Riverwood,338,973.16,1985,BC,SEA_SM30,TALEND
29524,34.008880615,-117.740196228,NULL,Jamboree Housing Corporation,69563,Rolling Ridge Apartments,13439 Peyton Dr,Chino Hills,CA,91709,1986,110,912.5,2,69563,Rolling Ridge Apartments,110,912.50,1986,A,LAC_SM35,TALEND
29525,34.027950287,-117.9061203,Private Owner,MGR Property Management,69564,Rollingwood,1901 E Amar Rd,West Covina,CA,91792,1978,169,918.989990234,2,69564,Rollingwood,169,918.99,1978,A,LAC_SM32,TALEND
29526,34.064735413,-117.230964661,Lewis Group of Companies,Lewis Group of Companies,69565,Rosewood Apartments,26232 Redlands Blvd,Redlands,CA,92373,1985,136,765.940002441,2,69565,Rosewood Apartments,136,765.94,1985,A,LAC_SM36,TALEND
29527,37.349308014,-121.990219116,NULL,Canes Companies Management,69566,Royal Ambassador Apartments,3450 Granada Ave,Santa Clara,CA,95128,1974,110,1097.959960938,2,69566,Royal Ambassador Apartments,110,1097.96,1974,A,SAJ_SM10,TALEND
29529,47.385665894,-122.192893982,Summerfield Commercial,The Rainier Companies,69568,Royal Firs,24028 110th Pl SE,Kent,WA,98030,1986,186,959.679992676,3,69568,Royal Firs,186,959.68,1986,A,SEA_SM18,TALEND
29530,33.825901031,-118.018562317,Anza Management Company,Anza Management Company,69569,Royal Garden Apartments,9352 Holder St,Cypress,CA,90630,1970,127,812.440002441,2,69569,Royal Garden Apartments,127,812.44,1970,A,ORC_SM4,TALEND
29532,32.578582764,-117.103370667,R&V Management Corporation,R&V Management Corporation,69572,Royal Village,1435 Elder Ave,San Diego,CA,92154,1977,172,698.429992676,2,69572,Royal Village,172,698.43,1977,BC,SDC_SM13,TALEND
29538,37.321033478,-122.001655579,"Essex Property Trust, Inc.",Pinnacle,69580,Sage at Cupertino,175 Calvert Dr,Cupertino,CA,95014,1971,230,778.010009766,3,69580,Sage at Cupertino,230,778.01,1971,BC,SAJ_SM2,TALEND
29541,33.787815094,-117.988487244,Western National Group,Western National Group,69583,San Carlos & San Juan,8300 Chapman Ave,Stanton,CA,90680,1970,149,832.08001709,2,69583,San Carlos & San Juan,149,832.08,1970,BC,ORC_SM21,TALEND
29542,34.108821869,-117.795036316,Private Owner,Privately Managed,69584,San Dimas Canyon Apartments,301 N San Dimas Canyon Rd,San Dimas,CA,91773,1972,101,1196.540039062,2,69584,San Dimas Canyon Apartments,101,1196.54,1972,A,LAC_SM25,TALEND
29543,34.045703888,-118.091117859,Goldrich & Kest Inc.,"Goldrich & Kest Industries, LLC",69585,San Gabriel Villa Apartments,1415 N San Gabriel Blvd,Rosemead,CA,91770,1985,72,891.66998291,2,69585,San Gabriel Villa Apartments,72,891.67,1985,A,LAC_SM7,TALEND
29545,47.416133881,-122.291557312,Quantum Residential,Quantum Residential,69588,Sandpiper,3100 S 208th St,Seatac,WA,98198,1985,163,1004.33001709,3,69588,Sandpiper,163,1004.33,1985,A,SEA_SM6,TALEND
29552,33.786617279,-117.811531067,NULL,NULL,69602,Seranado Fountain,100 S Seranado St,Orange,CA,92869,1966,106,823.210021973,2,69602,Seranado Fountain,106,823.21,1966,BC,ORC_SM16,TALEND
29557,47.286960602,-122.190422058,Saratoga Capital Inc,Saratoga Capital Inc,69609,Sherwood Gardens,2901 Auburn Way S,Auburn,WA,98092,1966,220,699,3,69609,Sherwood Gardens,220,699.00,1966,BC,SEA_SM1,TALEND
29565,34.061115265,-117.244338989,AVG Partners,Privately Managed,69620,Sierra Vista Apartment Homes,10558 Mountain View Ave,Redlands,CA,92373,1984,165,880.760009766,1,69620,Sierra Vista Apartment Homes,165,880.76,1984,A,LAC_SM36,TALEND
29573,47.374889374,-122.195907593,Goodman Real Estate Group,"Pinnacle Management Group, LLC",69630,Vibe,25220 109th Pl SE,Kent,WA,98030,1988,329,787.140014648,3,69630,Vibe,329,787.14,1988,A,SEA_SM18,TALEND
29574,34.063617706,-117.227363586,NULL,Lewis Group of Companies,69631,Somerset Apartments,26454 Redlands Blvd,Redlands,CA,92373,1986,104,768.729980469,2,69631,Somerset Apartments,104,768.73,1986,A,LAC_SM36,TALEND
29576,33.897109985,-118.149002075,NULL,Privately Managed,69633,Somerset Village,8635 Somerset Blvd,Paramount,CA,90723,1988,192,807.5,3,69633,Somerset Village,192,807.50,1988,BC,LAC_SM21,TALEND
29577,32.738471985,-116.971786499,"Hanken Cono Assad & Co., Inc.","HCA Management Company, LLC",69634,Sommerset Rancho San Diego,3265 Sweetwater Springs Blvd,Spring Valley,CA,91978,1985,110,993.179992676,2,69634,Sommerset Rancho San Diego,110,993.18,1985,A,SDC_SM20,TALEND
29586,37.942211151,-122.06451416,Sequoia Equities,Sequoia Equities,69648,Spring Meadow,150 Cleveland Road,Pleasant Hill,CA,94523,1972,110,758.440002441,3,69648,Spring Meadow,110,758.44,1972,BC,OAK_SM3,TALEND
29589,33.773262024,-118.024604797,A&M Properties,A and M Properties,69651,Springdale Villa,6000 Garden Grove Blvd,Westminster,CA,92683,1969,216,717,3,69651,Springdale Villa,216,717.00,1969,BC,ORC_SM21,TALEND
29591,37.689121246,-121.882644653,Greystar,Greystar,69653,Avana Stoneridge,5505 Springhouse Dr,Pleasanton,CA,94588,1992,354,795.83001709,3,69653,Avana Stoneridge,354,796.61,1992,BC,OAK_SM4,TALEND
29593,37.335712433,-122.065879822,Dennis Namimatsu,NULL,69656,Springwood Apartments,2270 Homestead Ct,Los Altos,CA,94024,1988,216,900,3,69656,Springwood Apartments,216,900.00,1988,BC,SAJ_SM6,TALEND
29604,33.81685257,-117.979881287,Advanced Real Estate Services,Advanced Management Company,69682,Sun Dial,2704 W Ball Rd,Anaheim,CA,92804,1971,105,764.289978027,2,69682,Sun Dial,105,764.29,1971,A,ORC_SM4,TALEND
29609,34.133396149,-117.612953186,Lewis Group of Companies,Lewis Group of Companies,69689,Sunscape Apartments,8840 19th St,Rancho Cucamonga,CA,91701,1978,172,808.109985352,2,69689,Sunscape Apartments,172,808.11,1978,BC,LAC_SM35,TALEND
29610,32.817741394,-116.95677948,Progress Management,Progress Management,69697,Sunset Terrace Townhomes,325 E Bradley Ave,El Cajon,CA,92021,1979,114,1100,2,69697,Sunset Terrace Townhomes,114,1100.00,1979,A,SDC_SM5,TALEND
29612,47.373855591,-122.273216248,Stephanus Holdings,Epic Asset Management,69702,Swiss Gables,4620 S 254th Pl,Kent,WA,98032,1968,108,857.780029297,3,69702,Swiss Gables,108,857.78,1968,BC,SEA_SM30,TALEND
29614,34.080097198,-117.611846924,Lewis Group of Companies,NULL,69705,Sycamore Park,1221 N Vineyard Ave,Ontario,CA,91764,1980,108,856.150024414,2,69705,Sycamore Park,108,856.15,1980,BC,LAC_SM35,TALEND
29617,33.839229584,-117.956199646,NULL,FPI Management,69715,Tara Hill Apartments,2130 W Crescent Ave,Anaheim,CA,92801,1972,368,938.179992676,2,69715,Tara Hill Apartments,368,938.18,1972,A,ORC_SM1,TALEND
29619,37.314380646,-121.839797974,NULL,Pinnacle Family of Companies,69722,Terra Apartments,995 Tully Rd,San Jose,CA,95122,1985,220,750.320007324,2,69722,Terra Apartments,220,750.32,1985,A,SAJ_SM4,TALEND
29620,34.048881531,-117.294151306,Cal American,Cal American,69725,Terrace Oak,1925 E Washington St,Colton,CA,92324,1973,136,796.179992676,2,69725,Terrace Oak,136,796.18,1973,BC,LAC_SM36,TALEND
29626,47.35817337,-122.304885864,NULL,Trinity Property Consultants,69740,The BLVD,2136 S 272nd St,Kent,WA,98032,1985,135,666.66998291,3,69740,The BLVD,135,666.67,1985,BC,SEA_SM26,TALEND
29639,47.641086578,-122.345756531,Timberlane Partners,Thrive Communities Management,69756,The Hudson,2450 Aurora Ave N,Seattle,WA,98109,1987,122,674.520019531,4,69756,The Hudson,122,674.52,1987,BC,SEA_SM16,TALEND
29640,34.059188843,-118.300262451,NULL,NULL,69759,The Langham,715 S Normandie Ave,Los Angeles,CA,90005,1926,181,627.070007324,7,69759,The Langham,181,627.07,1926,BC,LAC_SM13,TALEND
29644,47.314395905,-122.390762329,Private Owner,Targa Real Estate Services,69764,The Maplewood Condominiums,4519 SW 321st St,Federal Way,WA,98023,1977,108,802.929992676,2,69764,The Maplewood Condominiums,108,802.93,1977,BC,SEA_SM11,TALEND
29649,34.096469879,-117.635101318,Stratham Group,Stratham Group,69772,The Oaks,1265 E 9th St,Upland,CA,91786,1987,194,856.190002441,2,69772,The Oaks,194,856.19,1987,BC,LAC_SM35,TALEND
29651,34.200820923,-118.459602356,ADR/Preferred Properties,NULL,69774,The Olive Tree Apartments,14960 Sherman Way,Van Nuys,CA,91405,1972,154,716.849975586,3,69774,The Olive Tree Apartments,154,716.85,1972,BC,LAC_SM9,TALEND
29666,47.372211456,-122.208503723,NULL,Trinity Property Consultants,69796,The Row,25426 98th Ave S,Kent,WA,98030,1984,247,754.010009766,3,69796,The Row,247,754.01,1984,BC,SEA_SM18,TALEND
29670,47.47951889,-122.266052246,Tecton Corporation,Tecton Corporation,69802,The Terrace,13705 56th Ave S,Tukwila,WA,98168,1969,191,768.690002441,4,69802,The Terrace,191,768.69,1969,BC,SEA_SM4,TALEND
29671,37.648414612,-122.0885849,FRIEDKIN REALTY GROUP,"AMC, LLC",69804,The Timbers,25200 Santa Clara St,Hayward,CA,94544,1974,132,744.25,2,69804,The Timbers,132,744.25,1974,BC,OAK_SM8,TALEND
29672,32.806659698,-116.976402283,Petree Properties,Petree Properties,69805,The Timbers El Cajon,1110 Petree St,El Cajon,CA,92020,1973,352,776.5,2,69805,The Timbers El Cajon,352,776.50,1973,A,SDC_SM5,TALEND
29674,47.285808563,-122.362197876,NULL,Trinity Property Consultants,69807,The Union,2111 SW 352nd St,Federal Way,WA,98023,1989,243,640.640014648,3,69807,The Union,243,640.64,1989,BC,SEA_SM11,TALEND
29676,33.750270844,-117.833198547,NULL,"Mabry Management Company, Inc.",69810,The Village Apartments,521 N Tustin Ave,Santa Ana,CA,92705,1969,266,707.530029297,2,69810,The Village Apartments,266,707.53,1969,BC,ORC_SM19,TALEND
29687,32.869056702,-117.210479736,NULL,Sunrise Management,69826,Torrey Pines Village,8939 Lombard Pl,San Diego,CA,92122,1977,126,850.599975586,2,69826,Torrey Pines Village,126,850.60,1977,BC,SDC_SM19,TALEND
29690,33.907241821,-117.904197693,Private Owner,Sunrise Management,69829,Town and Country Apartments,800 S Brea Blvd,Brea,CA,92821,1985,110,975,2,69829,Town and Country Apartments,110,975.00,1985,BC,ORC_SM2,TALEND
29694,47.286579132,-122.36164856,Thrive Communities Management,Thrive Communities Management,69839,Trellis,2120 SW 352nd St Ste A,Federal Way,WA,98023,1986,111,1028.050048828,2,69839,Trellis,111,1028.05,1986,A,SEA_SM11,TALEND
29699,34.045566559,-117.286376953,Logan Capital Advisors,Logan Property Management,69844,1333 Canyon Apartment Homes,1333 Reche Canyon Rd,Colton,CA,92324,1986,104,958.770019531,2,69844,1333 Canyon Apartment Homes,104,958.77,1986,A,LAC_SM36,TALEND
29701,34.138122559,-117.236885071,Capital Foresight,Cannon Management,69846,Tuscany Apartment Homes,2225 Pumalo St,San Bernardino,CA,92404,1984,328,749,2,69846,Tuscany Apartment Homes,328,749.00,1984,BC,LAC_SM36,TALEND
29715,34.22208786,-119.055488586,FDC Equities,FDC Management,69884,Villa Camarillo,645 Lantana St,Camarillo,CA,93010,1979,352,842.820007324,2,69884,Villa Camarillo,352,842.82,1979,BC,VEN_SM1,TALEND
29716,33.735454559,-117.905128479,Advanced Real Estate Services,Advanced Management Company,69888,Villa Del Sur,2701 W McFadden Ave,Santa Ana,CA,92704,1969,112,567.859985352,2,69888,Villa Del Sur,112,567.86,1969,BC,ORC_SM19,TALEND
29717,33.829940796,-117.977203369,Dateland Construction Co,Advanced Management Company,69892,Villa Serrano,201 S Magnolia Ave,Anaheim,CA,92804,1968,117,854.469970703,2,69892,Villa Serrano,117,854.47,1968,A,ORC_SM4,TALEND
29718,34.221988678,-118.507255554,E&S Ring Management Corporation,E&S Ring Management Corporation,69900,Village Pointe,17171 Roscoe Blvd,Northridge,CA,91325,1975,258,723.039978027,2,69900,Village Pointe,258,723.04,1975,BC,LAC_SM4,TALEND
29724,47.717151642,-122.184173584,ACACIA CAPITAL CORP,"AMC, LLC",69925,Vue at Kirkland,11733 NE 131st Pl,Kirkland,WA,98034,1981,200,592.200012207,3,69925,Vue at Kirkland,200,592.20,1981,BC,SEA_SM14,TALEND
29727,34.003330231,-117.883796692,NULL,Allen Properties Online,69928,Walnut Park Apartment Homes,2817 E Valley Blvd,West Covina,CA,91792,1972,100,928.179992676,2,69928,Walnut Park Apartment Homes,100,928.18,1972,A,LAC_SM24,TALEND
29729,33.737529755,-117.845497131,Bridge Investment Group Holdings,Bridge Property Management,69930,Warwick Square,780 S Lyon St,Santa Ana,CA,92705,1969,500,1022.070007324,2,69930,Warwick Square,500,1022.07,1969,BC,ORC_SM19,TALEND
29731,47.736846924,-122.290664673,Weidner Apartment Homes,Weidner Apartment Homes,69933,Watercrest,14812 Bothell Way NE,Lake Forest Park,WA,98155,1968,174,1041.670043945,4,69933,Watercrest,173,869.96,1968,BC,SEA_SM25,TALEND
29738,33.199897766,-117.34703064,NULL,JHB California Properties,69954,Westwood Village,2502 Oceanside Blvd,Oceanside,CA,92054,1975,100,652.5,2,69954,Westwood Village,100,652.50,1975,BC,SDC_SM14,TALEND
29739,34.028575897,-118.42993927,NULL,Moss & Company,69955,Westwood Villa,2901 S Sepulveda Blvd,Los Angeles,CA,90064,1968,204,813.969970703,4,69955,Westwood Villa,204,813.97,1968,BC,LAC_SM5,TALEND
29748,47.718318939,-122.297401428,Cascadia Capital,Epic Asset Management,69968,Willows Court,12316 28th Ave NE,Seattle,WA,98125,1988,103,810.190002441,4,69968,Willows Court,103,810.19,1988,BC,SEA_SM21,TALEND
29757,37.958744049,-122.05569458,EQUITY RESIDENTIAL,EQUITY RESIDENTIAL,69984,Wood Creek,637 Stonebridge Way,Pleasant Hill,CA,94523,1986,484,1027.619995117,2,69984,NULL,NULL,NULL,NULL,A,OAK_SM3,TALEND
29759,34.126846313,-117.595413208,NULL,NULL,69986,Woodbend Apartments,7040 Archibald Ave,Rancho Cucamonga,CA,91701,1986,120,884,2,69986,Woodbend Apartments,120,884.00,1986,BC,LAC_SM35,TALEND
29760,34.029205322,-118.416023254,Moss & Company,Karya Property Management,69987,Woodcliff,3201 Overland Ave,Los Angeles,CA,90034,1975,429,854.83001709,6,69987,Woodcliff,429,854.83,1975,A,LAC_SM5,TALEND
29804,37.67565155,-121.801994324,Sequoia Equities,Sequoia Equities,70090,Villa Palms,51 Murdell Ln,Livermore,CA,94550,1973,70,774.289978027,2,70090,Villa Palms,70,774.29,1973,A,OAK_SM9,TALEND
29807,37.901561737,-122.06628418,Sequoia Equities,Sequoia Equities,70094,Trinity House Apartments,1812 Trinity Ave,Walnut Creek,CA,94596,1970,78,819.090026855,3,70094,Trinity House Apartments,78,819.09,1970,BC,OAK_SM15,TALEND
29808,37.961368561,-122.09601593,Sequoia Equities,Sequoia Equities,70095,Valley Ridge,900 Roanoke Dr,Martinez,CA,94553,1978,120,769.5,2,70095,Valley Ridge,120,769.50,1978,BC,OAK_SM15,TALEND
